vehicle_id,customer_id,brand,model,year,plate
2207,1120,Hyundai,Accent,2013,AL-6907
2208,2986,Suzuki,Swift,2021,PR-130
2209,2706,Hyundai,Tucson,2014,XVCX-00
2210,472,Nissan,Versa,2016,GW-9447
2211,4309,Nissan,Versa,2015,RGSZ-68
2212,1337,Chevrolet,Tracker,2014,SDFZ-67
2213,594,Nissan,Versa,2017,TRWZ-78
2214,2948,Chevrolet,Spark,2014,RRRK-15
2215,4316,Kia,Rio,2024,VGYG-51
2216,2287,Suzuki,Swift,2013,TBCV-86
2217,2530,Mazda,Mazda3,2023,WT-3082
2218,2317,Mazda,CX-5,2025,KBDR-18
2219,3012,Chevrolet,Spark,2012,LSKG-64
2220,4049,Nissan,Versa,2012,DHVG-52
2221,384,Chevrolet,Tracker,2023,PR-717
2222,3762,Kia,Sportage,2017,WPPZ-97
2223,510,Toyota,RAV4,2018,RPXY-16
2224,779,Mazda,Mazda3,2014,GY-1012
2225,4502,Chevrolet,Tracker,2015,RD-2928
2226,4034,Kia,Sportage,2020,RP-1121
2227,3696,Chevrolet,Spark,2012,AT-0254
2228,4786,Kia,Sportage,2013,FTYL-30
2229,1011,Suzuki,Baleno,2020,PJFV-82
2230,3371,Hyundai,Tucson,2016,CXDS-31
2231,4549,Kia,Rio,2018,CD-0555
2232,2606,Chevrolet,Tracker,2025,RP-8020
2233,298,Chevrolet,Spark,2014,DPDP-93
2234,2348,Hyundai,Accent,2016,ZY-8597
2235,135,Toyota,RAV4,2013,FDRF-71
2236,1214,Nissan,Versa,2018,WZPW-70
2237,2142,Kia,Rio,2015,VRRG-44
2238,1499,Chevrolet,Tracker,2021,CC-3632
2239,1742,Hyundai,Accent,2019,DHHL-02
2240,90,Chevrolet,Spark,2023,GKKJ-49
2241,3019,Kia,Rio,2019,ZHPL-97
2242,2786,Hyundai,Accent,2022,DGPV-32
2243,1598,Hyundai,Tucson,2017,Z-2052
2244,3400,Toyota,Yaris,2023,RP-7760
2245,3012,Mazda,Mazda3,2018,RTVW-35
2246,1290,Toyota,Yaris,2018,XZBS-86
2247,2453,Suzuki,Swift,2014,XBCD-07
2248,3343,Nissan,Versa,2013,YVFL-91
2249,4431,Toyota,Corolla,2022,SFBZ-39
2250,60,Toyota,Yaris,2013,PR-383
2251,1193,Mazda,Mazda3,2018,LYBZ-20
2252,3324,Nissan,Versa,2021,KXVL-33
2253,355,Kia,Rio,2013,BY-9575
2254,1839,Nissan,Sentra,2016,TZDS-51
2255,1474,Nissan,Sentra,2013,DHZJ-49
2256,3733,Suzuki,Baleno,2022,RPCS-50
2257,281,Nissan,Versa,2021,YW-8917
2258,4916,Kia,Rio,2025,BFTK-64
2259,3513,Mazda,Mazda3,2016,GS-1715
2260,3644,Nissan,Sentra,2021,YVKR-98
2261,3314,Kia,Rio,2020,TSZF-90
2262,4140,Hyundai,Tucson,2020,GK-9748
2263,201,Nissan,Sentra,2021,JBZJ-69
2264,2508,Mazda,CX-5,2020,RRSD-14
2265,4358,Suzuki,Swift,2014,PR-215
2266,1996,Mazda,CX-5,2015,XCTX-36
2267,3495,Toyota,Yaris,2013,BT-3379
2268,4344,Nissan,Versa,2023,GV-8880
2269,2849,Mazda,CX-5,2024,CH-6448
2270,358,Nissan,Sentra,2017,DPHD-60
2271,364,Mazda,CX-5,2024,CKHW-55
2272,3116,Nissan,Sentra,2024,SVWJ-27
2273,2608,Toyota,Corolla,2018,VRBR-79
2274,4430,Nissan,Versa,2018,RTPS-93
2275,3447,Kia,Sportage,2018,Z-5457
2276,1758,Suzuki,Baleno,2018,FVVL-57
2277,23,Kia,Sportage,2014,JRHT-87
2278,2936,Chevrolet,Tracker,2018,RG-7055
2279,3336,Nissan,Sentra,2024,DGDV-70
2280,490,Hyundai,Tucson,2013,Z-4611
2281,4046,Mazda,Mazda3,2014,PR-953
2282,4730,Nissan,Versa,2020,LLJV-25
2283,423,Toyota,RAV4,2023,JVKF-58
2284,4748,Kia,Sportage,2012,KLHG-59
2285,3949,Chevrolet,Spark,2017,XKVT-85
2286,1897,Toyota,Corolla,2015,RJYV-41
2287,779,Chevrolet,Spark,2017,DDGK-31
2288,4524,Kia,Sportage,2021,LWYF-28
2289,2336,Nissan,Versa,2020,KS-5660
2290,3502,Kia,Rio,2017,PR-543
2291,1484,Nissan,Versa,2025,WTRB-40
2292,1668,Nissan,Sentra,2015,VLGR-10
2293,3322,Nissan,Sentra,2023,ZZPS-91
2294,4276,Toyota,RAV4,2019,PSPJ-51
2295,3419,Hyundai,Tucson,2012,WSWV-51
2296,2336,Mazda,CX-5,2018,SZKP-74
2297,20,Toyota,Yaris,2018,JVYH-08
2298,58,Hyundai,Accent,2017,LFSY-08
2299,1982,Chevrolet,Spark,2024,TA-5662
2300,1608,Hyundai,Accent,2018,BPPW-46
2301,2689,Suzuki,Swift,2017,KRDJ-15
2302,2587,Hyundai,Accent,2022,LH-3392
2303,769,Nissan,Versa,2022,SWBB-51
2304,4645,Mazda,CX-5,2020,YYSL-19
2305,2090,Kia,Rio,2018,LDBR-89
2306,2714,Suzuki,Baleno,2013,JHST-57
2307,4176,Suzuki,Swift,2017,SJXK-55
2308,2702,Nissan,Sentra,2012,ZTXP-00
2309,3257,Toyota,RAV4,2018,FLSK-16
2310,1656,Suzuki,Swift,2015,JWCP-69
2311,2037,Mazda,Mazda3,2025,VVGV-92
2312,2000,Suzuki,Swift,2013,PL-2138
2313,2653,Hyundai,Tucson,2013,DSZK-94
2314,2192,Mazda,CX-5,2012,TY-1519
2315,2358,Nissan,Versa,2019,KVTX-46
2316,3215,Hyundai,Accent,2016,RGYY-63
2317,852,Chevrolet,Spark,2025,DYRS-53
2318,936,Chevrolet,Tracker,2024,JSHX-46
2319,2811,Toyota,RAV4,2013,JHVG-88
2320,1213,Mazda,Mazda3,2013,TKTZ-73
2321,4115,Chevrolet,Tracker,2014,GXPH-84
2322,1712,Chevrolet,Tracker,2022,PR-761
2323,708,Hyundai,Tucson,2015,LHSX-61
2324,3559,Hyundai,Accent,2020,XGJV-16
2325,2047,Suzuki,Baleno,2020,FA-6767
2326,3591,Kia,Rio,2020,ZCHR-49
2327,881,Toyota,Yaris,2018,Z-7928
2328,2349,Suzuki,Swift,2012,CTVL-26
2329,4007,Mazda,CX-5,2019,Z-2013
2330,4899,Hyundai,Tucson,2013,FDJL-40
2331,4927,Hyundai,Tucson,2022,DJ-9884
2332,3347,Toyota,Corolla,2015,JFRB-44
2333,4525,Kia,Rio,2025,BG-7762
2334,1501,Mazda,CX-5,2022,YG-4778
2335,2568,Suzuki,Swift,2020,DRSW-97
2336,3556,Suzuki,Swift,2015,RD-6120
2337,1824,Kia,Rio,2021,Z-8126
2338,4732,Mazda,CX-5,2016,XJVR-34
2339,1381,Chevrolet,Spark,2023,AX-9700
2340,4601,Chevrolet,Spark,2022,SZHJ-33
2341,4014,Suzuki,Swift,2025,Z-6945
2342,2659,Toyota,Yaris,2016,TY-7630
2343,4706,Mazda,Mazda3,2021,TXGV-38
2344,4392,Nissan,Versa,2013,HYGF-32
2345,493,Suzuki,Baleno,2019,ZJ-3107
2346,3826,Chevrolet,Spark,2017,PR-804
2347,1622,Chevrolet,Spark,2023,HSXF-67
2348,4872,Suzuki,Baleno,2013,VCKK-64
2349,1722,Chevrolet,Tracker,2022,TPGG-78
2350,4603,Toyota,RAV4,2012,HJKF-42
2351,4342,Suzuki,Baleno,2020,Z-4975
2352,4877,Mazda,Mazda3,2024,KJTG-08
2353,1634,Chevrolet,Spark,2018,RP-4637
2354,4748,Mazda,CX-5,2018,LH-6172
2355,2258,Toyota,RAV4,2022,RP-1573
2356,4234,Suzuki,Swift,2020,KGVX-41
2357,4412,Toyota,Corolla,2024,XC-7876
2358,502,Mazda,Mazda3,2016,WGPD-67
2359,559,Chevrolet,Spark,2022,SGWJ-96
2360,4469,Nissan,Versa,2014,PR-316
2361,2793,Toyota,Corolla,2023,SYVP-32
2362,1448,Mazda,Mazda3,2017,PR-948
2363,1952,Mazda,Mazda3,2021,PYVB-15
2364,1320,Suzuki,Swift,2023,PR-995
2365,624,Chevrolet,Tracker,2019,PRRY-12
2366,528,Toyota,Corolla,2020,ZF-1163
2367,1439,Mazda,Mazda3,2017,DCFS-84
2368,4701,Chevrolet,Spark,2021,PR-498
2369,4978,Nissan,Versa,2020,VPBY-67
2370,831,Suzuki,Swift,2024,JZKY-41
2371,1820,Toyota,Yaris,2025,CPXR-37
2372,131,Kia,Sportage,2016,VYSR-02
2373,3377,Mazda,CX-5,2019,ZJCV-68
2374,1169,Mazda,CX-5,2024,KWGV-99
2375,3288,Kia,Rio,2015,PWLF-77
2376,3763,Chevrolet,Tracker,2014,CDVZ-78
2377,4122,Hyundai,Tucson,2023,PR-463
2378,4696,Nissan,Sentra,2019,BVWW-80
2379,1892,Toyota,Corolla,2025,Z-9784
2380,4599,Kia,Rio,2016,PBHV-21
2381,4952,Chevrolet,Tracker,2021,KYBP-48
2382,1156,Toyota,RAV4,2017,HD-0232
2383,2543,Suzuki,Baleno,2025,DI-0570
2384,4152,Kia,Sportage,2020,PR-551
2385,4522,Nissan,Versa,2013,JSSJ-26
2386,3615,Nissan,Versa,2019,FPGW-01
2387,2494,Suzuki,Swift,2012,VF-3288
2388,683,Chevrolet,Spark,2025,PBCC-82
2389,2244,Toyota,Yaris,2023,LR-4091
2390,13,Hyundai,Tucson,2015,XVFH-71
2391,4913,Mazda,CX-5,2013,HTKD-19
2392,474,Chevrolet,Spark,2013,JTVR-75
2393,2559,Kia,Rio,2016,CI-2269
2394,2875,Hyundai,Accent,2018,WFPZ-04
2395,4618,Chevrolet,Spark,2017,AP-8910
2396,2702,Toyota,RAV4,2017,RP-3508
2397,3181,Chevrolet,Spark,2024,CZWG-28
2398,3102,Kia,Sportage,2019,SCVR-92
2399,593,Mazda,Mazda3,2015,HPWK-58
2400,1878,Chevrolet,Spark,2014,YWWF-51
2401,3076,Chevrolet,Spark,2023,DBJJ-59
2402,3211,Toyota,Corolla,2012,RVGZ-61
2403,1865,Suzuki,Swift,2023,HFFL-17
2404,4824,Hyundai,Accent,2020,HWSP-10
2405,4687,Chevrolet,Spark,2015,VRDZ-81
2406,1839,Hyundai,Tucson,2014,TXCH-76
2407,4992,Chevrolet,Spark,2012,TZDG-52
2408,2346,Kia,Sportage,2013,AX-7097
2409,3772,Kia,Rio,2014,PR-150
2410,1350,Kia,Rio,2013,BBPJ-21
2411,3884,Mazda,Mazda3,2025,WD-3644
2412,1334,Chevrolet,Spark,2019,JW-4520
2413,1433,Hyundai,Accent,2014,VXLB-14
2414,174,Kia,Sportage,2020,JDHL-02
2415,1424,Suzuki,Swift,2013,KWCD-49
2416,1208,Chevrolet,Tracker,2020,FY-6694
2417,4576,Mazda,Mazda3,2023,JLCS-24
2418,2724,Toyota,Yaris,2015,WWTB-88
2419,995,Nissan,Versa,2012,CD-8685
2420,1219,Nissan,Versa,2016,Z-6852
2421,2536,Nissan,Versa,2024,YCZL-59
2422,1698,Mazda,CX-5,2023,BZVK-04
2423,3284,Mazda,Mazda3,2012,YTFH-82
2424,2981,Hyundai,Tucson,2013,VZVR-98
2425,1748,Chevrolet,Tracker,2020,WG-5677
2426,2298,Hyundai,Accent,2015,SWKF-47
2427,4093,Toyota,RAV4,2013,DRKG-68
2428,4754,Hyundai,Tucson,2024,GXFG-67
2429,2536,Suzuki,Swift,2012,YPDF-66
2430,2507,Toyota,Yaris,2015,DHLZ-76
2431,4822,Kia,Sportage,2012,RS-1652
2432,2868,Nissan,Versa,2014,XCFF-08
2433,1963,Kia,Rio,2023,KPCD-90
2434,3300,Hyundai,Tucson,2013,KW-2171
2435,2602,Nissan,Sentra,2014,PR-314
2436,4145,Toyota,Yaris,2012,CHBS-48
2437,4861,Chevrolet,Spark,2023,DFHV-33
2438,1085,Suzuki,Baleno,2018,PR-745
2439,2346,Chevrolet,Spark,2025,FX-8888
2440,2220,Chevrolet,Spark,2014,FGDY-67
2441,2505,Suzuki,Baleno,2012,FCXB-16
2442,1695,Hyundai,Tucson,2014,LBHB-48
2443,2707,Kia,Rio,2025,SCLH-36
2444,396,Suzuki,Baleno,2018,Z-7383
2445,3608,Mazda,Mazda3,2015,LBBV-54
2446,4799,Chevrolet,Tracker,2020,FVVR-21
2447,3684,Hyundai,Accent,2016,XWTT-41
2448,2380,Hyundai,Tucson,2023,HWXW-95
2449,1873,Nissan,Sentra,2014,YFFX-64
2450,3093,Mazda,CX-5,2013,ZR-6050
2451,1111,Toyota,RAV4,2024,PCVK-75
2452,4830,Kia,Sportage,2022,TBRR-16
2453,2672,Chevrolet,Spark,2019,TZWP-73
2454,4979,Toyota,RAV4,2025,ZBKJ-88
2455,3317,Toyota,Yaris,2014,Z-9687
2456,3551,Suzuki,Baleno,2016,PPBF-71
2457,542,Toyota,Yaris,2023,WJPZ-34
2458,4404,Kia,Rio,2021,RPCT-55
2459,3597,Chevrolet,Tracker,2017,WP-0215
2460,617,Hyundai,Accent,2018,PJKV-13
2461,3359,Hyundai,Accent,2012,LSSL-54
2462,2177,Toyota,RAV4,2014,LDPK-54
2463,2801,Kia,Sportage,2012,PR-240
2464,207,Chevrolet,Spark,2014,BSJV-90
2465,1705,Chevrolet,Tracker,2022,SR-5241
2466,4206,Toyota,Yaris,2025,XRXJ-32
2467,102,Toyota,Corolla,2014,ZFXH-61
2468,1131,Suzuki,Swift,2014,SKSP-38
2469,2817,Toyota,RAV4,2014,Z-4116
2470,2776,Suzuki,Baleno,2020,WHFD-39
2471,1899,Kia,Sportage,2025,LJYL-28
2472,2099,Mazda,CX-5,2020,TVCH-12
2473,179,Chevrolet,Tracker,2018,VL-4370
2474,3378,Nissan,Versa,2024,KYYJ-64
2475,3224,Mazda,Mazda3,2012,FT-4814
2476,178,Nissan,Sentra,2025,FLWY-67
2477,2840,Hyundai,Accent,2013,HXDW-09
2478,2408,Nissan,Sentra,2023,SB-9804
2479,4853,Kia,Sportage,2025,FKLH-91
2480,502,Kia,Rio,2014,XFKK-26
2481,1568,Chevrolet,Tracker,2023,LPXL-21
2482,2759,Suzuki,Baleno,2018,YVWG-90
2483,3241,Kia,Sportage,2012,HBKK-68
2484,3424,Chevrolet,Spark,2019,DYLL-18
2485,999,Mazda,Mazda3,2020,TDKY-10
2486,1952,Chevrolet,Spark,2021,CGJP-08
2487,3622,Kia,Rio,2014,LRVL-43
2488,3186,Nissan,Sentra,2025,RH-6215
2489,1859,Hyundai,Accent,2016,KJ-8381
2490,2532,Mazda,CX-5,2024,CHBC-86
2491,526,Chevrolet,Tracker,2012,SYYL-79
2492,781,Kia,Sportage,2012,HD-2249
2493,993,Toyota,Corolla,2014,PXHX-27
2494,3588,Hyundai,Accent,2021,HVGZ-39
2495,874,Suzuki,Swift,2017,FJCL-56
2496,2246,Kia,Rio,2019,PR-373
2497,4563,Kia,Rio,2018,DXCK-87
2498,3200,Chevrolet,Tracker,2018,GWKT-52
2499,2289,Nissan,Sentra,2021,XWSS-46
2500,4968,Suzuki,Swift,2013,WWTL-16
2501,4825,Toyota,Corolla,2014,HP-8350
2502,2910,Kia,Rio,2017,LZWB-37
2503,2329,Chevrolet,Tracker,2019,Z-8264
2504,4154,Chevrolet,Spark,2025,KZJF-38
2505,4546,Chevrolet,Tracker,2021,WHCP-61
2506,1139,Mazda,Mazda3,2013,LBYB-11
2507,225,Toyota,Corolla,2018,YVCR-06
2508,2561,Mazda,Mazda3,2020,XC-8075
2509,3514,Nissan,Versa,2015,DKJR-42
2510,44,Mazda,Mazda3,2016,PDVW-33
2511,2523,Toyota,RAV4,2016,BWGR-31
2512,2391,Suzuki,Baleno,2018,HY-7446
2513,3418,Hyundai,Accent,2012,DSZB-60
2514,4656,Chevrolet,Tracker,2013,GWWR-89
2515,2178,Toyota,RAV4,2016,HDLB-64
2516,4140,Chevrolet,Tracker,2025,GVBK-38
2517,4900,Mazda,Mazda3,2019,VPCY-06
2518,3169,Suzuki,Swift,2025,BTTT-49
2519,772,Nissan,Sentra,2016,JBZC-87
2520,2310,Mazda,Mazda3,2018,XD-2481
2521,1284,Kia,Rio,2024,BK-5115
2522,1554,Hyundai,Tucson,2024,TJDK-74
2523,1807,Kia,Sportage,2014,WFXL-55
2524,685,Nissan,Versa,2014,FWWF-98
2525,4713,Hyundai,Accent,2019,GBRL-01
2526,4525,Hyundai,Accent,2022,WWDK-65
2527,985,Toyota,Corolla,2024,VYLL-65
2528,498,Nissan,Versa,2013,CI-1511
2529,2904,Nissan,Sentra,2016,XSDS-17
2530,1643,Chevrolet,Spark,2022,SL-7481
2531,2544,Hyundai,Accent,2012,Z-6903
2532,808,Nissan,Versa,2021,ZD-4469
2533,1287,Chevrolet,Tracker,2024,HDCD-64
2534,859,Nissan,Sentra,2021,WCGL-10
2535,4564,Nissan,Versa,2024,KJ-4735
2536,774,Mazda,Mazda3,2025,JGXT-72
2537,1751,Kia,Rio,2013,PDST-07
2538,1645,Toyota,RAV4,2020,PR-313
2539,4393,Kia,Sportage,2022,FSRS-82
2540,162,Mazda,Mazda3,2020,FF-2611
2541,4531,Mazda,CX-5,2012,Z-2080
2542,1542,Mazda,CX-5,2015,SRYP-90
2543,1010,Toyota,RAV4,2013,BF-2346
2544,1978,Toyota,Corolla,2019,WHSR-15
2545,2035,Chevrolet,Spark,2020,HKJY-31
2546,1290,Kia,Rio,2014,LKHP-79
2547,2627,Kia,Rio,2015,WPYW-61
2548,992,Toyota,RAV4,2022,RPGV-73
2549,4225,Toyota,Yaris,2023,KPVW-61
2550,4538,Hyundai,Accent,2016,RP-8280
2551,329,Hyundai,Tucson,2013,PGFF-08
2552,3122,Chevrolet,Spark,2013,DXGW-96
2553,1045,Mazda,Mazda3,2019,WHSP-51
2554,3683,Nissan,Versa,2021,ZXYG-97
2555,119,Toyota,RAV4,2020,PR-046
2556,4836,Suzuki,Baleno,2015,KGSR-52
2557,2320,Suzuki,Baleno,2017,WYFK-80
2558,1590,Nissan,Sentra,2015,SWKK-39
2559,870,Kia,Sportage,2017,FSTW-05
2560,2607,Nissan,Versa,2017,XGSF-65
2561,2216,Hyundai,Tucson,2025,WFVG-25
2562,2816,Mazda,Mazda3,2012,Z-2227
2563,472,Mazda,CX-5,2024,KXLH-86
2564,3489,Kia,Sportage,2015,PR-000
2565,1607,Nissan,Versa,2022,PG-6285
2566,543,Nissan,Sentra,2019,GLLD-29
2567,452,Chevrolet,Spark,2019,YSCG-55
2568,1993,Nissan,Sentra,2025,TP-2917
2569,3842,Hyundai,Tucson,2015,WC-6232
2570,805,Nissan,Versa,2021,Z-5237
2571,3740,Nissan,Sentra,2021,FLXX-54
2572,1445,Mazda,Mazda3,2018,TLBC-99
2573,2237,Chevrolet,Tracker,2020,KC-6204
2574,1113,Mazda,Mazda3,2019,WDCD-22
2575,2743,Nissan,Sentra,2015,WKTT-98
2576,1445,Nissan,Versa,2017,HRGL-27
2577,2078,Mazda,CX-5,2022,Z-6825
2578,2395,Chevrolet,Spark,2020,RP-6799
2579,4124,Suzuki,Baleno,2020,HDXP-51
2580,508,Kia,Rio,2022,XBRD-75
2581,2058,Chevrolet,Spark,2018,PSCF-25
2582,1014,Suzuki,Baleno,2020,RP-9012
2583,4995,Mazda,Mazda3,2015,PLYV-82
2584,2657,Suzuki,Swift,2018,FXDK-15
2585,2554,Mazda,CX-5,2018,FX-2516
2586,864,Toyota,Yaris,2025,PXGT-65
2587,4882,Mazda,Mazda3,2022,RZTR-23
2588,903,Toyota,RAV4,2024,RYBJ-40
2589,2417,Nissan,Versa,2015,JI-8961
2590,1941,Suzuki,Baleno,2023,ZJ-8074
2591,4808,Chevrolet,Tracker,2015,DCWH-53
2592,3122,Kia,Sportage,2013,XJHZ-43
2593,3438,Nissan,Versa,2017,JZXJ-91
2594,763,Chevrolet,Spark,2016,KSCS-19
2595,3700,Suzuki,Baleno,2022,SLXK-19
2596,2150,Suzuki,Swift,2024,CC-8379
2597,1002,Mazda,CX-5,2022,DSHC-51
2598,4751,Chevrolet,Spark,2019,DD-8797
2599,1462,Toyota,RAV4,2013,Z-0315
2600,3894,Kia,Rio,2021,GH-0676
2601,1538,Kia,Rio,2022,RT-6007
2602,1832,Hyundai,Accent,2018,LYPH-93
2603,1750,Toyota,Corolla,2019,RP-0512
2604,34,Mazda,Mazda3,2020,GP-1620
2605,490,Nissan,Sentra,2025,PR-502
2606,736,Nissan,Sentra,2024,XWSZ-79
2607,2197,Kia,Rio,2024,BLPY-78
2608,1472,Mazda,Mazda3,2022,KSRK-39
2609,126,Mazda,Mazda3,2021,SLDC-15
2610,4999,Suzuki,Swift,2022,YVFF-86
2611,649,Hyundai,Accent,2015,HGDS-22
2612,4597,Suzuki,Swift,2015,GSHY-96
2613,3216,Chevrolet,Spark,2013,KD-8122
2614,1024,Hyundai,Tucson,2019,BTWG-81
2615,4870,Toyota,RAV4,2014,RKYR-94
2616,2245,Nissan,Versa,2020,ST-7037
2617,3712,Suzuki,Swift,2016,PZ-0169
2618,4705,Nissan,Versa,2020,KTKJ-26
2619,270,Toyota,Yaris,2016,Z-2235
2620,381,Toyota,RAV4,2015,VK-0149
2621,4452,Suzuki,Swift,2015,PI-4444
2622,1548,Hyundai,Accent,2013,YX-8590
2623,4110,Suzuki,Baleno,2022,SD-9565
2624,1524,Hyundai,Accent,2014,BBSS-35
2625,3986,Nissan,Versa,2018,HRLG-90
2626,848,Kia,Sportage,2016,RWJK-13
2627,3435,Chevrolet,Spark,2016,XLJY-78
2628,4492,Hyundai,Accent,2020,SSZR-04
2629,4831,Mazda,Mazda3,2014,DSFC-91
2630,3466,Mazda,CX-5,2020,CX-9215
2631,1044,Kia,Rio,2014,FGHY-30
2632,3317,Suzuki,Swift,2025,PR-158
2633,3711,Kia,Rio,2022,HT-2984
2634,3407,Toyota,Yaris,2024,XKWK-10
2635,2726,Mazda,CX-5,2019,ZDRV-75
2636,1857,Nissan,Versa,2025,FT-9435
2637,3071,Kia,Sportage,2013,RP-8997
2638,998,Nissan,Sentra,2021,PR-609
2639,3028,Toyota,Corolla,2019,CC-9904
2640,2151,Suzuki,Baleno,2013,PKXX-40
2641,3475,Mazda,CX-5,2019,VPLT-11
2642,1756,Chevrolet,Spark,2014,VGPL-46
2643,2258,Hyundai,Tucson,2021,HZYV-32
2644,2115,Chevrolet,Spark,2022,JPJK-11
2645,2681,Toyota,Corolla,2024,JSYL-93
2646,4960,Nissan,Versa,2018,FHDJ-74
2647,645,Toyota,Corolla,2019,VJVH-73
2648,2589,Chevrolet,Tracker,2022,FXGJ-02
2649,4691,Suzuki,Swift,2015,CVFC-36
2650,2906,Hyundai,Tucson,2021,WK-1600
2651,4092,Nissan,Versa,2018,GSSL-47
2652,2533,Chevrolet,Spark,2023,STPC-74
2653,4163,Suzuki,Baleno,2018,PR-564
2654,3940,Toyota,Yaris,2024,FS-2591
2655,4165,Kia,Rio,2019,CTYJ-52
2656,2441,Mazda,CX-5,2018,VX-6985
2657,4041,Nissan,Sentra,2018,XBPS-54
2658,3753,Hyundai,Tucson,2023,JLWH-92
2659,3800,Chevrolet,Spark,2022,JBVJ-20
2660,4147,Toyota,RAV4,2019,RP-9763
2661,3731,Nissan,Versa,2012,CHGH-45
2662,2768,Nissan,Versa,2014,FXRB-77
2663,621,Mazda,CX-5,2023,VVHC-01
2664,4779,Kia,Rio,2022,PFSY-38
2665,322,Suzuki,Swift,2025,RP-7872
2666,1589,Mazda,CX-5,2018,SPZS-40
2667,2986,Toyota,Corolla,2013,HGVP-38
2668,4024,Chevrolet,Tracker,2017,YXZT-08
2669,3208,Suzuki,Baleno,2015,ZLFC-90
2670,2953,Kia,Rio,2023,CK-1126
2671,171,Kia,Sportage,2017,Z-1140
2672,690,Hyundai,Accent,2014,PBWP-40
2673,3931,Mazda,CX-5,2019,TLPT-71
2674,3745,Kia,Sportage,2017,JXVC-12
2675,62,Suzuki,Swift,2019,SF-3038
2676,1487,Mazda,Mazda3,2021,ZDZJ-28
2677,2781,Kia,Sportage,2024,SVYB-54
2678,1874,Hyundai,Accent,2017,VWRD-59
2679,936,Mazda,Mazda3,2012,XFCP-20
2680,2839,Kia,Sportage,2024,XXXL-49
2681,4703,Kia,Sportage,2018,KWPD-90
2682,3070,Suzuki,Swift,2023,SWXL-98
2683,1869,Mazda,Mazda3,2016,WBPL-25
2684,3740,Suzuki,Swift,2013,PR-640
2685,930,Chevrolet,Tracker,2013,LFXZ-39
2686,198,Hyundai,Tucson,2012,WXDZ-37
2687,2451,Kia,Rio,2015,KTKJ-11
2688,2393,Hyundai,Tucson,2018,RLFF-85
2689,1260,Toyota,RAV4,2013,BSSC-00
2690,1600,Suzuki,Swift,2024,LGZT-10
2691,2789,Kia,Rio,2017,DGWK-21
2692,2746,Nissan,Sentra,2019,LCRD-65
2693,2448,Mazda,CX-5,2022,XTWR-15
2694,1321,Chevrolet,Spark,2023,TVVT-35
2695,4661,Kia,Sportage,2024,LS-0511
2696,234,Mazda,Mazda3,2024,CWLL-15
2697,1148,Chevrolet,Spark,2013,ZJRK-91
2698,4923,Mazda,CX-5,2012,SC-2669
2699,2244,Nissan,Versa,2025,AR-4606
2700,1567,Hyundai,Accent,2021,JFZT-27
2701,3660,Kia,Sportage,2018,FHJW-81
2702,913,Chevrolet,Tracker,2014,TCWY-01
2703,4896,Hyundai,Accent,2013,RP-6785
2704,1433,Chevrolet,Spark,2018,VW-4241
2705,3966,Mazda,CX-5,2019,BYVJ-80
2706,2239,Mazda,Mazda3,2023,KI-9947
2707,4098,Suzuki,Swift,2012,CDZT-60
2708,1260,Suzuki,Baleno,2019,CCKS-02
2709,4519,Hyundai,Accent,2023,DGKX-64
2710,2369,Nissan,Sentra,2021,RP-9302
2711,3498,Toyota,Yaris,2018,YVLR-56
2712,1854,Chevrolet,Tracker,2022,VSWC-30
2713,1491,Suzuki,Swift,2023,PVZJ-00
2714,3994,Hyundai,Tucson,2015,YVBP-69
2715,1670,Chevrolet,Tracker,2020,CSVK-48
2716,1614,Mazda,Mazda3,2015,KFVW-49
2717,4848,Mazda,CX-5,2025,KTBH-04
2718,818,Suzuki,Baleno,2017,CD-5196
2719,4698,Mazda,Mazda3,2012,FD-6204
2720,1670,Toyota,Corolla,2019,RDLB-30
2721,4412,Nissan,Sentra,2021,CVRW-40
2722,3421,Suzuki,Baleno,2021,LJBX-76
2723,2153,Toyota,Yaris,2023,GHZH-45
2724,272,Chevrolet,Spark,2025,PWXL-09
2725,111,Kia,Sportage,2025,FY-9332
2726,1208,Nissan,Versa,2018,ZFJG-25
2727,644,Kia,Sportage,2018,HW-4938
2728,4755,Hyundai,Accent,2022,TRZX-60
2729,743,Chevrolet,Spark,2013,YYGW-62
2730,1910,Toyota,Corolla,2021,YF-9828
2731,4520,Kia,Rio,2023,ZV-0319
2732,2334,Suzuki,Baleno,2015,VV-6057
2733,2844,Kia,Rio,2025,CV-1496
2734,4284,Suzuki,Swift,2014,SWGJ-13
2735,2589,Mazda,Mazda3,2012,FS-7278
2736,106,Chevrolet,Tracker,2016,VYXJ-13
2737,3670,Hyundai,Tucson,2025,ZGFJ-07
2738,4300,Suzuki,Baleno,2024,ST-9694
2739,1662,Hyundai,Accent,2014,BC-6862
2740,1453,Toyota,Yaris,2020,CRWR-10
2741,2144,Mazda,CX-5,2025,LSGL-86
2742,1998,Mazda,CX-5,2019,HCGF-82
2743,3252,Nissan,Sentra,2022,PR-459
2744,3408,Suzuki,Swift,2021,AZ-4039
2745,4178,Toyota,Yaris,2013,GWPK-28
2746,484,Toyota,Yaris,2013,YZFL-33
2747,1054,Hyundai,Accent,2014,RSCV-50
2748,4918,Mazda,Mazda3,2012,WB-6686
2749,1376,Kia,Rio,2024,SHKT-65
2750,3072,Kia,Rio,2017,VT-7246
