claim_id,policy_id,vehicle_id,claim_date,incident_type,claim_amount,claim_status,fraud_flag
319,1792,3142,2024-09-12 18:32:11.000000,GLASS_DAMAGE,18302.03,OPEN,True
320,2153,1715,2025-09-26 14:01:20.000000,THEFT,13267.25,CLOSED,False
321,1864,2626,2026-02-23 03:03:31.000000,VANDALISM,7801.55,REJECTED,False
322,2447,3860,2024-12-17 22:58:48.000000,VANDALISM,20261.46,CLOSED,True
323,1195,3351,2025-01-02 16:03:43.000000,THEFT,9228.27,OPEN,False
324,1716,3689,2025-12-06 08:45:51.000000,FIRE,16919.87,REJECTED,False
325,173,4134,2025-03-03 16:48:14.000000,THEFT,19115.42,CLOSED,True
326,435,2050,2024-12-23 15:58:46.000000,GLASS_DAMAGE,23052.5,REJECTED,True
327,3057,3856,2024-11-04 10:19:37.000000,VANDALISM,1445.17,CLOSED,False
328,1771,8,2025-11-18 19:09:24.000000,VANDALISM,10331.04,REJECTED,False
329,1862,1447,2026-03-20 16:08:56.000000,FIRE,9682.61,OPEN,False
330,1686,444,2024-08-22 10:19:12.000000,FLOOD,4989.63,IN_REVIEW,False
331,3673,2275,2025-09-20 06:34:12.000000,VANDALISM,21384.81,IN_REVIEW,True
332,1488,608,2025-08-24 05:11:06.000000,VANDALISM,10140.28,REJECTED,False
333,1455,3104,2024-11-18 22:37:03.000000,FLOOD,11102.84,APPROVED,False
334,3956,1571,2024-12-27 20:09:51.000000,VANDALISM,13023.6,REJECTED,False
335,1305,2147,2024-09-24 03:48:45.000000,GLASS_DAMAGE,633.52,CLOSED,False
336,410,1876,2025-04-08 08:12:12.000000,GLASS_DAMAGE,5885.35,APPROVED,False
337,4233,320,2024-09-11 00:56:41.000000,THEFT,18738.41,IN_REVIEW,True
338,864,1705,2024-10-28 07:56:30.000000,VANDALISM,16357.72,REJECTED,False
339,4292,3125,2025-07-30 04:23:21.000000,COLLISION,21604.06,CLOSED,True
340,3840,1473,2025-09-08 13:36:18.000000,VANDALISM,1098.14,APPROVED,False
341,1662,2724,2026-04-05 13:52:29.000000,COLLISION,11155.13,REJECTED,False
342,3860,3238,2024-06-22 20:33:54.000000,FLOOD,23134.63,OPEN,True
343,3364,445,2024-12-03 07:28:42.000000,COLLISION,2874.69,REJECTED,False
344,1982,281,2024-09-29 16:01:19.000000,FIRE,21359.1,IN_REVIEW,True
345,692,1145,2025-12-03 19:13:36.000000,COLLISION,9113.15,APPROVED,False
346,1811,3624,2024-06-13 12:30:31.000000,FLOOD,18895.46,OPEN,True
347,4539,1633,2025-07-29 13:23:07.000000,COLLISION,2563.34,CLOSED,False
348,1367,2481,2024-09-10 17:56:31.000000,FLOOD,7264.22,APPROVED,False
349,284,3599,2026-04-19 01:25:45.000000,FIRE,22078.7,REJECTED,True
350,1653,2754,2025-04-09 21:15:13.000000,COLLISION,7343.33,APPROVED,False
351,1980,858,2025-02-15 17:23:06.000000,FIRE,8504.8,IN_REVIEW,False
352,1074,1614,2025-03-23 12:10:05.000000,FIRE,14097.42,OPEN,False
353,654,1604,2024-09-14 23:29:52.000000,FLOOD,7983.77,OPEN,False
354,3400,920,2026-01-07 10:37:47.000000,THEFT,8339.12,APPROVED,False
355,142,3787,2025-02-17 18:40:28.000000,THEFT,8994.03,OPEN,False
356,2203,2566,2024-12-14 08:50:43.000000,COLLISION,1335.13,CLOSED,False
357,1866,1979,2024-06-10 12:25:14.000000,FLOOD,14804.36,APPROVED,False
358,1439,2013,2024-07-10 07:06:04.000000,FIRE,22636.67,CLOSED,True
359,1802,3827,2024-05-30 07:23:23.000000,GLASS_DAMAGE,16665.52,CLOSED,False
360,421,232,2025-05-20 13:11:44.000000,FLOOD,7391.0,OPEN,False
361,1086,3788,2025-03-23 00:05:19.000000,VANDALISM,22537.5,REJECTED,True
362,4568,3182,2024-10-20 19:38:16.000000,FIRE,8746.45,IN_REVIEW,False
363,3333,3742,2025-07-01 00:56:21.000000,COLLISION,5686.82,APPROVED,False
364,149,3753,2025-06-28 18:50:10.000000,THEFT,9004.66,OPEN,False
365,4635,819,2025-10-07 13:31:50.000000,THEFT,23255.81,CLOSED,True
366,515,3026,2025-02-08 18:46:22.000000,COLLISION,21729.59,CLOSED,True
367,2033,485,2025-07-24 21:43:53.000000,VANDALISM,5436.54,OPEN,False
368,4323,3618,2026-03-31 11:05:56.000000,THEFT,14093.08,REJECTED,False
369,340,3898,2024-05-31 02:59:57.000000,FLOOD,22117.15,OPEN,True
370,2126,894,2024-07-04 10:17:59.000000,GLASS_DAMAGE,6777.0,CLOSED,False
371,1789,3972,2026-02-07 08:57:16.000000,GLASS_DAMAGE,15310.46,OPEN,False
372,3385,1023,2024-08-01 00:49:28.000000,COLLISION,21521.52,CLOSED,True
373,3988,2821,2025-10-05 07:12:39.000000,THEFT,24954.59,IN_REVIEW,True
374,3863,2444,2025-03-11 02:24:48.000000,VANDALISM,5453.93,APPROVED,False
375,3832,781,2024-09-16 16:19:45.000000,THEFT,20466.9,REJECTED,True
376,947,2508,2026-02-27 10:18:18.000000,THEFT,7798.49,APPROVED,False
377,2598,2207,2026-03-25 21:17:01.000000,VANDALISM,3780.55,IN_REVIEW,False
378,3026,1659,2025-05-23 12:48:55.000000,FIRE,7392.3,CLOSED,False
379,966,3972,2026-02-10 08:26:03.000000,FIRE,23763.98,REJECTED,True
380,688,3475,2025-05-31 04:47:32.000000,COLLISION,21130.75,CLOSED,True
381,1821,1960,2025-04-11 08:47:22.000000,VANDALISM,12250.42,OPEN,False
382,1237,2118,2026-05-05 17:41:11.000000,FIRE,18057.66,APPROVED,True
383,3126,2822,2025-08-16 00:40:50.000000,GLASS_DAMAGE,24122.22,CLOSED,True
384,2571,2939,2026-03-10 10:16:17.000000,FIRE,15059.44,CLOSED,False
385,4603,4113,2024-05-23 04:53:57.000000,COLLISION,15926.37,APPROVED,False
386,4672,147,2025-07-16 06:18:15.000000,VANDALISM,516.84,APPROVED,False
387,3356,3990,2025-07-21 22:26:23.000000,FIRE,22389.43,IN_REVIEW,True
388,4002,1677,2025-11-01 21:56:58.000000,VANDALISM,11053.12,OPEN,False
389,282,1934,2025-03-11 06:25:57.000000,FLOOD,3944.62,IN_REVIEW,False
390,34,3733,2026-02-11 19:56:44.000000,VANDALISM,10950.03,IN_REVIEW,False
391,66,935,2025-06-06 04:44:24.000000,COLLISION,3654.89,OPEN,False
392,1849,3107,2025-07-26 01:08:50.000000,COLLISION,3511.79,IN_REVIEW,False
393,4490,3540,2026-04-21 05:26:10.000000,VANDALISM,4399.11,OPEN,False
394,4726,2337,2024-08-12 12:01:32.000000,FIRE,613.44,IN_REVIEW,False
395,2144,3646,2024-07-14 16:37:55.000000,VANDALISM,13045.65,IN_REVIEW,False
396,85,601,2026-05-10 17:18:05.000000,THEFT,7698.28,IN_REVIEW,False
397,2764,179,2025-04-21 03:08:17.000000,COLLISION,5628.54,IN_REVIEW,False
398,2320,1837,2024-10-29 05:34:37.000000,GLASS_DAMAGE,12289.12,OPEN,False
399,2682,841,2025-05-04 04:26:35.000000,COLLISION,12708.19,OPEN,False
400,3351,1513,2025-09-21 22:20:56.000000,VANDALISM,22158.36,APPROVED,True
401,4534,3731,2025-12-19 03:47:53.000000,FIRE,8471.65,APPROVED,False
402,4645,1963,2024-12-05 16:38:09.000000,VANDALISM,15711.57,APPROVED,False
403,1420,1227,2025-10-27 14:21:53.000000,GLASS_DAMAGE,4026.5,IN_REVIEW,False
404,125,2850,2025-02-13 03:32:10.000000,COLLISION,7373.26,REJECTED,False
405,2709,4172,2025-09-23 09:42:41.000000,FIRE,22764.49,IN_REVIEW,True
406,1366,1796,2026-04-28 10:41:15.000000,VANDALISM,16316.25,OPEN,False
407,4248,2254,2025-10-04 23:20:08.000000,COLLISION,5657.22,IN_REVIEW,False
408,2753,2565,2025-09-03 02:19:46.000000,VANDALISM,2337.67,IN_REVIEW,False
409,2359,2339,2024-07-05 08:57:04.000000,FIRE,3118.64,REJECTED,False
410,4430,4200,2024-11-18 03:45:17.000000,FIRE,7002.64,APPROVED,False
411,2702,2718,2025-09-06 11:31:44.000000,FIRE,18076.84,APPROVED,True
412,3161,1323,2024-05-31 09:43:47.000000,FIRE,10211.83,IN_REVIEW,False
413,2143,351,2025-10-09 16:57:30.000000,GLASS_DAMAGE,2514.89,CLOSED,False
414,1318,3073,2025-12-10 02:16:32.000000,THEFT,9428.57,REJECTED,False
415,3599,2578,2024-09-28 07:28:13.000000,COLLISION,12356.92,APPROVED,False
416,4454,2862,2024-09-29 07:33:08.000000,VANDALISM,24210.48,REJECTED,True
417,1126,874,2025-01-06 13:34:32.000000,GLASS_DAMAGE,20817.9,IN_REVIEW,True
418,328,3150,2026-03-23 09:26:22.000000,COLLISION,6815.14,CLOSED,False
419,4095,2014,2024-10-05 17:00:25.000000,COLLISION,8909.14,IN_REVIEW,False
420,2539,2963,2024-11-21 20:36:41.000000,VANDALISM,8798.65,OPEN,False
421,2972,2554,2024-12-10 16:54:44.000000,GLASS_DAMAGE,22923.73,IN_REVIEW,True
422,2756,3253,2025-09-27 09:08:01.000000,VANDALISM,9208.81,IN_REVIEW,False
423,690,2037,2025-04-16 15:29:48.000000,VANDALISM,14885.47,APPROVED,False
424,3275,309,2024-06-16 17:03:55.000000,COLLISION,19477.19,CLOSED,True
425,2643,3772,2024-09-08 10:27:30.000000,VANDALISM,314.65,APPROVED,False
426,2026,3096,2025-09-15 23:35:18.000000,VANDALISM,20287.67,IN_REVIEW,True
427,2455,1145,2025-04-13 11:46:43.000000,VANDALISM,7500.06,CLOSED,False
428,318,612,2026-04-25 05:31:18.000000,FIRE,1813.12,APPROVED,False
429,3282,951,2024-11-25 05:53:11.000000,THEFT,12555.81,IN_REVIEW,False
430,3398,4045,2026-04-29 19:00:48.000000,COLLISION,20073.99,CLOSED,True
431,1128,4029,2024-06-06 23:14:18.000000,THEFT,22797.67,CLOSED,True
432,4,510,2026-05-05 13:34:56.000000,FIRE,18182.27,APPROVED,True
433,2913,2793,2026-04-09 06:56:36.000000,THEFT,24840.14,IN_REVIEW,True
434,4402,1710,2026-01-17 03:37:34.000000,FLOOD,7314.42,APPROVED,False
435,842,3788,2025-03-02 05:06:36.000000,VANDALISM,11109.56,OPEN,False
436,1908,3347,2026-01-10 04:04:52.000000,THEFT,11037.39,OPEN,False
437,1038,2645,2025-06-26 06:05:35.000000,GLASS_DAMAGE,21854.75,OPEN,True
438,3906,1628,2024-11-26 08:30:47.000000,FLOOD,10249.81,CLOSED,False
439,101,3811,2024-10-06 02:16:00.000000,FLOOD,24297.16,REJECTED,True
440,3823,2402,2024-10-16 17:13:05.000000,COLLISION,5884.76,APPROVED,False
441,3432,2580,2024-09-10 04:41:53.000000,GLASS_DAMAGE,24072.73,APPROVED,True
442,2775,2328,2026-02-06 09:50:30.000000,GLASS_DAMAGE,19385.56,REJECTED,True
443,1342,2303,2024-10-12 08:11:45.000000,COLLISION,22660.37,REJECTED,True
444,2840,3703,2025-05-31 04:59:44.000000,VANDALISM,12677.86,APPROVED,False
445,969,3555,2026-02-22 21:17:50.000000,GLASS_DAMAGE,20021.56,REJECTED,True
446,3827,87,2024-10-06 09:03:00.000000,FLOOD,14218.2,CLOSED,False
447,1483,1478,2025-01-13 20:04:00.000000,FIRE,14353.5,IN_REVIEW,False
448,2916,639,2026-03-13 01:56:57.000000,FIRE,3074.14,REJECTED,False
449,3099,3275,2026-04-27 16:01:27.000000,THEFT,4143.31,IN_REVIEW,False
450,585,4169,2025-02-01 18:07:41.000000,THEFT,19850.9,REJECTED,True
451,1451,950,2025-07-05 15:15:26.000000,COLLISION,19797.35,REJECTED,True
452,2316,4084,2026-04-06 06:14:04.000000,FLOOD,10941.21,IN_REVIEW,False
453,1144,3487,2025-07-27 17:06:22.000000,COLLISION,6393.41,IN_REVIEW,False
454,4408,2899,2025-05-10 15:02:24.000000,FIRE,16432.68,APPROVED,False
455,2012,1871,2024-09-19 04:02:05.000000,GLASS_DAMAGE,4514.07,REJECTED,False
456,1175,3520,2024-08-29 11:45:25.000000,VANDALISM,5532.32,OPEN,False
457,610,3922,2025-07-08 14:31:41.000000,COLLISION,16375.12,APPROVED,False
458,4536,1573,2024-11-30 23:14:05.000000,THEFT,318.6,REJECTED,False
459,3924,1273,2025-05-24 14:46:18.000000,GLASS_DAMAGE,16678.87,APPROVED,False
460,1177,2358,2025-07-15 21:34:29.000000,FIRE,15640.33,APPROVED,False
461,2850,3141,2024-07-29 23:27:49.000000,FLOOD,13681.57,REJECTED,False
462,2094,1431,2026-03-06 11:41:29.000000,FLOOD,23354.44,APPROVED,True
463,699,939,2025-03-12 14:38:32.000000,VANDALISM,15338.22,IN_REVIEW,False
464,907,4192,2025-06-04 21:52:12.000000,COLLISION,24615.58,OPEN,True
465,1725,1133,2024-09-18 15:13:39.000000,COLLISION,10245.2,IN_REVIEW,False
466,1440,2272,2025-04-28 06:43:23.000000,GLASS_DAMAGE,21026.99,REJECTED,True
467,4332,2274,2025-02-01 23:26:49.000000,THEFT,17025.43,IN_REVIEW,False
468,2400,203,2025-05-23 05:33:06.000000,VANDALISM,7132.25,OPEN,False
469,2393,2894,2024-11-21 00:54:26.000000,THEFT,15923.3,IN_REVIEW,False
470,1501,3002,2025-01-08 08:56:43.000000,COLLISION,20289.69,IN_REVIEW,True
471,2002,4139,2026-04-13 06:48:30.000000,FIRE,1006.11,APPROVED,False
472,106,3559,2024-06-16 19:44:27.000000,FLOOD,11518.74,CLOSED,False
473,4370,1850,2025-04-06 01:49:01.000000,FIRE,7668.68,APPROVED,False
474,1315,2042,2024-09-19 03:36:18.000000,COLLISION,11111.07,IN_REVIEW,False
475,2135,3413,2024-06-17 19:19:53.000000,FIRE,19944.5,IN_REVIEW,True
476,4634,2570,2026-03-15 12:55:04.000000,VANDALISM,24766.47,IN_REVIEW,True
477,356,1637,2024-12-16 02:00:08.000000,COLLISION,15904.79,REJECTED,False
478,1109,884,2025-03-20 08:20:21.000000,THEFT,6357.59,REJECTED,False
479,3557,2015,2024-08-20 17:29:44.000000,FIRE,24842.61,IN_REVIEW,True
480,3952,4064,2024-07-15 12:13:03.000000,FIRE,15821.45,APPROVED,False
481,4600,1109,2024-11-28 11:30:31.000000,COLLISION,16243.98,REJECTED,False
482,2850,2878,2024-05-28 02:29:58.000000,FLOOD,17576.6,IN_REVIEW,False
483,2652,12,2025-10-08 22:23:29.000000,THEFT,3482.05,OPEN,False
484,4585,707,2025-09-09 05:12:16.000000,FLOOD,5773.15,CLOSED,False
485,1,1348,2025-11-15 23:17:17.000000,THEFT,3150.0,CLOSED,False
486,23,3654,2026-03-30 18:39:26.000000,FLOOD,11959.31,REJECTED,False
487,889,1724,2025-04-10 20:29:36.000000,COLLISION,10824.24,OPEN,False
488,2514,171,2026-05-02 08:03:28.000000,COLLISION,7749.57,IN_REVIEW,False
489,3516,2362,2025-10-05 03:45:05.000000,FLOOD,20262.01,REJECTED,True
490,2045,1114,2026-01-17 18:47:57.000000,FLOOD,14905.4,CLOSED,False
491,2405,1984,2026-01-19 05:08:06.000000,COLLISION,14463.0,CLOSED,False
492,2958,2357,2025-12-29 16:16:18.000000,FIRE,24738.76,REJECTED,True
493,2260,3273,2025-11-12 07:34:48.000000,VANDALISM,22320.56,APPROVED,True
494,988,4011,2025-11-30 13:11:52.000000,VANDALISM,413.26,REJECTED,False
495,4762,945,2026-02-25 03:15:20.000000,COLLISION,16904.35,IN_REVIEW,False
496,2327,815,2025-03-31 22:56:28.000000,FIRE,10872.1,OPEN,False
497,4409,1600,2025-07-14 09:52:28.000000,THEFT,4568.51,CLOSED,False
498,1974,2847,2024-12-20 01:53:12.000000,GLASS_DAMAGE,9388.7,REJECTED,False
499,2112,3028,2025-11-01 20:11:32.000000,THEFT,9326.7,OPEN,False
500,1377,2677,2025-09-02 04:59:49.000000,GLASS_DAMAGE,996.92,REJECTED,False
501,3102,3012,2026-02-01 10:04:25.000000,GLASS_DAMAGE,13110.65,REJECTED,False
502,2140,1729,2025-06-15 03:17:49.000000,COLLISION,16961.12,APPROVED,False
503,444,1807,2024-10-01 13:52:40.000000,THEFT,16422.78,IN_REVIEW,False
504,3652,2147,2025-01-24 22:03:24.000000,GLASS_DAMAGE,2778.44,CLOSED,False
505,479,2590,2025-08-10 09:24:47.000000,VANDALISM,1502.9,OPEN,False
506,2776,479,2025-12-02 14:38:25.000000,COLLISION,13642.95,REJECTED,False
507,3920,646,2025-06-09 14:16:27.000000,GLASS_DAMAGE,3534.28,OPEN,False
508,2708,1850,2024-10-07 10:24:03.000000,COLLISION,14300.05,APPROVED,False
509,3568,333,2025-05-22 04:56:29.000000,COLLISION,10946.97,IN_REVIEW,False
510,4135,2582,2024-09-06 03:08:32.000000,FIRE,9322.7,OPEN,False
511,1645,58,2025-04-07 18:34:22.000000,FLOOD,10378.93,IN_REVIEW,False
512,547,932,2026-02-17 02:32:41.000000,VANDALISM,21872.8,OPEN,True
513,2697,3488,2025-11-09 02:34:14.000000,FLOOD,21813.59,OPEN,True
514,1489,3596,2024-05-19 05:07:35.000000,COLLISION,7014.68,OPEN,False
515,2380,3676,2025-06-12 01:15:16.000000,FLOOD,15491.64,OPEN,False
516,1938,3020,2025-02-13 03:57:45.000000,THEFT,2513.66,CLOSED,False
517,1825,1187,2024-07-22 09:26:19.000000,THEFT,7597.48,IN_REVIEW,False
518,463,1600,2024-09-07 19:29:38.000000,FLOOD,23025.41,APPROVED,True
519,3388,2724,2025-01-19 11:34:02.000000,FIRE,14950.48,APPROVED,False
520,1269,984,2025-11-16 19:04:24.000000,COLLISION,12494.29,CLOSED,False
521,1973,1483,2025-10-10 12:25:20.000000,THEFT,2172.14,CLOSED,False
522,2949,77,2025-08-13 04:07:49.000000,COLLISION,14091.52,CLOSED,False
523,1655,2305,2024-05-31 14:01:23.000000,FLOOD,17113.3,IN_REVIEW,False
524,2864,3719,2026-04-13 16:41:50.000000,FLOOD,23822.23,OPEN,True
525,713,910,2025-09-16 16:26:36.000000,GLASS_DAMAGE,4291.46,REJECTED,False
526,2881,3596,2024-06-01 08:37:55.000000,COLLISION,18274.72,OPEN,True
527,758,1072,2025-07-07 21:25:21.000000,FLOOD,13696.58,IN_REVIEW,False
528,3922,1267,2024-09-01 04:07:02.000000,FIRE,14321.66,REJECTED,False
529,124,1807,2025-05-17 10:23:17.000000,THEFT,8510.28,APPROVED,False
530,296,303,2025-12-31 15:07:56.000000,FLOOD,13094.78,APPROVED,False
531,804,941,2025-12-16 03:46:46.000000,GLASS_DAMAGE,10594.79,CLOSED,False
532,3017,4027,2026-04-22 00:01:10.000000,FLOOD,22702.97,APPROVED,True
533,86,1941,2025-10-22 14:03:39.000000,VANDALISM,18961.16,APPROVED,True
534,2831,3051,2024-09-06 13:05:54.000000,FIRE,16242.97,OPEN,False
535,2022,3659,2025-09-21 15:21:43.000000,FIRE,23571.97,REJECTED,True
536,2910,3016,2026-04-04 12:56:48.000000,GLASS_DAMAGE,289.37,IN_REVIEW,False
537,378,3557,2025-04-06 17:28:56.000000,COLLISION,8002.17,APPROVED,False
538,2603,1477,2025-12-26 18:30:28.000000,VANDALISM,12251.43,CLOSED,False
539,121,2691,2025-09-01 14:37:12.000000,THEFT,22906.24,IN_REVIEW,True
540,875,1247,2026-02-27 05:53:01.000000,COLLISION,18329.39,IN_REVIEW,True
541,2619,1468,2026-03-07 01:29:13.000000,FIRE,3106.63,REJECTED,False
542,3727,3654,2024-08-21 14:16:08.000000,FLOOD,9322.22,APPROVED,False
543,3152,557,2025-06-05 15:09:49.000000,VANDALISM,3071.47,OPEN,False
544,400,2904,2026-04-15 02:48:46.000000,VANDALISM,20019.16,CLOSED,True
545,4227,2367,2025-11-02 00:46:03.000000,COLLISION,13605.48,OPEN,False
546,2523,1997,2024-08-05 09:56:33.000000,THEFT,5229.22,CLOSED,False
547,1102,1237,2025-10-20 18:17:41.000000,COLLISION,313.13,APPROVED,False
548,161,1137,2024-12-23 23:08:42.000000,THEFT,20530.41,APPROVED,True
549,396,4063,2025-10-01 03:06:30.000000,COLLISION,16864.22,APPROVED,False
550,3294,35,2024-12-26 03:16:36.000000,FIRE,18251.83,CLOSED,True
551,2849,38,2026-01-09 12:13:27.000000,FIRE,13928.5,APPROVED,False
552,1451,2307,2025-03-03 03:20:19.000000,THEFT,385.35,APPROVED,False
553,2452,3049,2024-08-13 06:36:19.000000,COLLISION,9801.12,IN_REVIEW,False
554,2946,2159,2025-12-15 14:55:07.000000,FLOOD,17130.89,OPEN,False
555,3064,1844,2026-01-21 08:52:17.000000,FIRE,21725.7,IN_REVIEW,True
556,4393,3188,2025-01-10 08:37:22.000000,VANDALISM,10886.49,APPROVED,False
557,3500,2218,2025-02-22 04:34:30.000000,FLOOD,24930.57,CLOSED,True
558,4337,1131,2025-06-19 04:57:47.000000,COLLISION,17769.31,CLOSED,False
559,4106,2646,2025-06-16 21:04:43.000000,FLOOD,21790.85,APPROVED,True
560,1189,693,2026-05-03 04:06:24.000000,COLLISION,8107.14,REJECTED,False
561,3866,3499,2026-02-25 17:09:54.000000,COLLISION,18562.11,OPEN,True
562,1668,3044,2025-10-24 02:43:16.000000,FLOOD,11116.35,OPEN,False
563,1395,3966,2024-11-13 03:04:15.000000,GLASS_DAMAGE,20795.31,OPEN,True
564,4337,3846,2024-08-16 12:31:49.000000,VANDALISM,11297.79,IN_REVIEW,False
565,1586,510,2024-08-30 18:09:24.000000,VANDALISM,5153.01,REJECTED,False
566,218,3418,2024-06-01 02:55:16.000000,GLASS_DAMAGE,729.87,APPROVED,False
567,3343,3281,2025-04-22 22:42:22.000000,VANDALISM,21350.68,OPEN,True
568,270,3551,2024-07-04 06:15:04.000000,FLOOD,7983.51,OPEN,False
569,3887,3440,2025-09-24 17:10:16.000000,FLOOD,20983.99,REJECTED,True
570,3012,2423,2026-03-12 16:54:15.000000,FIRE,6688.93,IN_REVIEW,False
571,1291,342,2025-11-22 22:17:29.000000,GLASS_DAMAGE,2260.23,CLOSED,False
572,3749,2804,2026-04-25 19:32:10.000000,GLASS_DAMAGE,18496.36,CLOSED,True
573,3869,3701,2025-09-06 15:04:17.000000,FIRE,7587.05,CLOSED,False
574,3197,2116,2026-04-25 08:36:28.000000,GLASS_DAMAGE,23750.98,IN_REVIEW,True
575,2846,2315,2026-04-16 10:12:09.000000,VANDALISM,14646.03,REJECTED,False
576,586,1097,2024-08-02 08:59:06.000000,VANDALISM,15023.9,CLOSED,False
577,3475,524,2025-11-15 02:24:47.000000,VANDALISM,9506.88,CLOSED,False
578,433,324,2024-10-10 09:46:56.000000,GLASS_DAMAGE,6688.45,OPEN,False
579,1174,2637,2024-08-08 03:22:44.000000,FIRE,23117.76,CLOSED,True
580,2174,2274,2024-06-22 09:57:40.000000,COLLISION,20207.33,CLOSED,True
581,3894,906,2026-01-15 02:11:55.000000,GLASS_DAMAGE,10547.46,REJECTED,False
582,4542,3697,2025-03-23 11:54:11.000000,FIRE,15408.17,IN_REVIEW,False
583,4607,3961,2025-10-31 05:17:41.000000,FIRE,21456.57,CLOSED,True
584,4460,609,2025-06-19 15:04:09.000000,VANDALISM,20048.63,REJECTED,True
585,3695,2748,2025-02-17 23:02:14.000000,THEFT,22392.79,CLOSED,True
586,1967,1156,2025-12-05 14:24:22.000000,GLASS_DAMAGE,10518.26,CLOSED,False
587,3875,1199,2025-01-02 16:49:20.000000,FLOOD,20379.1,OPEN,True
588,669,306,2025-10-16 19:28:34.000000,FLOOD,7981.29,APPROVED,False
589,4555,344,2026-03-27 00:04:53.000000,COLLISION,13311.63,IN_REVIEW,False
590,1205,1189,2025-01-19 02:09:59.000000,THEFT,16713.93,CLOSED,False
591,1728,2263,2025-06-07 22:50:01.000000,GLASS_DAMAGE,10499.89,REJECTED,False
592,2395,3480,2024-05-30 23:40:13.000000,VANDALISM,5751.6,REJECTED,False
593,4050,2188,2026-01-15 17:56:05.000000,VANDALISM,2912.68,APPROVED,False
594,984,3024,2025-02-27 00:00:07.000000,COLLISION,13809.02,OPEN,False
595,1595,409,2025-06-19 12:01:02.000000,COLLISION,13353.3,OPEN,False
596,2870,3174,2025-01-31 23:48:07.000000,VANDALISM,4695.61,OPEN,False
597,1874,2768,2024-05-26 08:19:16.000000,COLLISION,10191.08,APPROVED,False
598,2088,3736,2025-04-01 04:26:57.000000,FLOOD,8086.73,REJECTED,False
599,2855,4095,2026-03-31 06:34:49.000000,FIRE,17145.85,CLOSED,False
600,1602,3323,2025-07-08 02:39:50.000000,FIRE,24088.52,OPEN,True
601,538,2816,2024-06-25 11:25:43.000000,FIRE,548.63,CLOSED,False
602,2893,2157,2025-12-06 11:48:17.000000,GLASS_DAMAGE,22297.07,IN_REVIEW,True
603,1085,1708,2025-06-15 06:50:34.000000,GLASS_DAMAGE,16212.73,CLOSED,False
604,1744,2065,2024-11-21 01:55:33.000000,THEFT,19978.27,REJECTED,True
605,202,1485,2024-12-11 21:46:47.000000,FLOOD,9341.11,IN_REVIEW,False
606,2738,3753,2025-03-29 03:57:44.000000,GLASS_DAMAGE,20493.26,CLOSED,True
607,4651,1050,2024-05-17 18:21:57.000000,VANDALISM,21167.18,CLOSED,True
608,2971,3524,2025-11-29 12:45:21.000000,FLOOD,9534.47,IN_REVIEW,False
609,994,588,2024-09-17 08:24:29.000000,VANDALISM,10758.41,APPROVED,False
610,4273,860,2025-09-24 05:22:16.000000,FLOOD,6559.45,IN_REVIEW,False
611,4225,1190,2024-10-07 15:52:53.000000,GLASS_DAMAGE,12781.44,IN_REVIEW,False
612,2437,2025,2026-03-06 19:02:20.000000,COLLISION,18979.36,CLOSED,True
613,565,3046,2025-10-10 01:03:33.000000,VANDALISM,6320.36,APPROVED,False
614,4615,3149,2024-09-21 10:21:09.000000,THEFT,15461.1,APPROVED,False
615,4224,520,2024-07-10 19:57:22.000000,GLASS_DAMAGE,17048.57,CLOSED,False
616,2862,4029,2024-11-30 11:34:21.000000,FIRE,622.1,IN_REVIEW,False
617,2802,874,2025-06-10 03:26:22.000000,FIRE,20672.26,CLOSED,True
618,4578,3460,2025-12-10 06:06:51.000000,FLOOD,20699.7,IN_REVIEW,True
619,4527,591,2024-08-29 03:13:50.000000,FLOOD,13049.57,IN_REVIEW,False
620,2545,1323,2024-10-09 04:02:52.000000,FIRE,13733.95,REJECTED,False
621,354,2724,2024-10-21 09:52:25.000000,COLLISION,21654.82,APPROVED,True
622,630,2591,2025-06-15 10:24:10.000000,GLASS_DAMAGE,6099.17,CLOSED,False
623,3053,2331,2024-11-16 01:15:31.000000,VANDALISM,19182.78,APPROVED,True
624,3070,1816,2025-08-25 16:04:12.000000,THEFT,15374.82,IN_REVIEW,False
625,479,459,2024-07-29 23:24:59.000000,FLOOD,22671.99,APPROVED,True
626,4319,1735,2025-04-18 13:16:56.000000,VANDALISM,18310.71,APPROVED,True
627,3025,2817,2024-10-07 20:50:44.000000,COLLISION,18998.36,REJECTED,True
628,4458,2634,2024-07-24 07:58:17.000000,GLASS_DAMAGE,18480.3,OPEN,True
629,2342,3542,2026-02-19 12:11:15.000000,FLOOD,13803.68,REJECTED,False
630,531,2666,2024-11-05 10:01:16.000000,VANDALISM,22441.17,CLOSED,True
631,3762,2309,2024-09-04 17:14:16.000000,COLLISION,11363.26,OPEN,False
632,2526,2706,2025-02-18 21:38:49.000000,VANDALISM,20314.12,CLOSED,True
633,2352,3048,2024-08-02 14:24:40.000000,FIRE,16199.97,CLOSED,False
